orderid,orderdate,shipmode,customerid,productid,category,subcategory,quantity,profit,discountpercentage,price
CA-2017-134194,2017-12-25,Standard Class,GA-14725,OFF-BI-10001116,Office Supplies,Binders,3,-5.07,80,3.17
CA-2014-131009,2014-03-01,Standard Class,SC-20380,OFF-FA-10004395,Office Supplies,Fasteners,5,-3.53,20,18.84
CA-2014-131009,2014-03-01,Standard Class,SC-20380,FUR-CH-10001270,Furniture,Chairs,6,0.0,30,362.25
CA-2014-131009,2014-03-01,Standard Class,SC-20380,FUR-FU-10001095,Furniture,Furnishings,6,-34.95,60,63.55
CA-2014-131009,2014-03-01,Standard Class,SC-20380,OFF-ST-10001469,Office Supplies,Storage,3,-22.67,20,129.55
CA-2015-145814,2015-11-19,Standard Class,KD-16345,OFF-BI-10003196,Office Supplies,Binders,2,2.24,20,5.98
CA-2015-145814,2015-11-19,Standard Class,KD-16345,TEC-PH-10002200,Technology,Phones,4,249.91,0,861.76
CA-2014-138359,2014-04-01,Standard Class,KH-16330,OFF-ST-10000636,Office Supplies,Storage,4,2.68,0,66.96
CA-2014-138359,2014-04-01,Standard Class,KH-16330,OFF-BI-10000145,Office Supplies,Binders,2,3.06,0,6.24
CA-2017-131807,2017-10-05,Standard Class,GG-14650,FUR-CH-10001190,Furniture,Chairs,4,-59.84,20,435.17
CA-2017-131807,2017-10-05,Standard Class,GG-14650,OFF-FA-10002780,Office Supplies,Fasteners,5,6.85,0,14.9
CA-2017-131807,2017-10-05,Standard Class,GG-14650,OFF-AP-10004052,Office Supplies,Appliances,4,4.11,0,15.8
CA-2017-131807,2017-10-05,Standard Class,GG-14650,FUR-FU-10004666,Furniture,Furnishings,5,26.97,0,72.9
CA-2017-131807,2017-10-05,Standard Class,GG-14650,FUR-TA-10004086,Furniture,Tables,3,5.16,20,206.35
CA-2017-131807,2017-10-05,Standard Class,GG-14650,TEC-PH-10000702,Technology,Phones,1,2.7,20,7.99
CA-2017-104864,2017-11-18,Second Class,JS-15685,OFF-ST-10002301,Office Supplies,Storage,5,-19.32,20,81.36
CA-2017-104864,2017-11-18,Second Class,JS-15685,OFF-BI-10001636,Office Supplies,Binders,8,-16.19,70,20.23
CA-2017-104864,2017-11-18,Second Class,JS-15685,OFF-AP-10002684,Office Supplies,Appliances,4,48.63,20,389.06
CA-2017-104864,2017-11-18,Second Class,JS-15685,OFF-PA-10004609,Office Supplies,Paper,4,7.26,20,20.74
CA-2017-104864,2017-11-18,Second Class,JS-15685,OFF-PA-10003309,Office Supplies,Paper,8,14.52,20,41.47
CA-2015-138219,2015-03-23,Standard Class,BP-11095,OFF-PA-10000380,Office Supplies,Paper,4,16.68,0,33.36
CA-2016-157707,2016-10-10,First Class,CC-12610,FUR-BO-10001567,Furniture,Bookcases,3,-190.85,70,90.88
CA-2016-157707,2016-10-10,First Class,CC-12610,TEC-PH-10002583,Technology,Phones,1,-3.0,20,15.99
CA-2016-157707,2016-10-10,First Class,CC-12610,FUR-CH-10004853,Furniture,Chairs,1,13.59,20,120.78
US-2015-126753,2015-08-16,Standard Class,SP-20860,TEC-PH-10003580,Technology,Phones,4,-112.62,40,519.79
US-2015-126753,2015-08-16,Standard Class,SP-20860,TEC-AC-10004227,Technology,Accessories,3,-5.46,20,31.18
US-2015-126753,2015-08-16,Standard Class,SP-20860,OFF-PA-10002787,Office Supplies,Paper,2,3.63,20,10.37
US-2015-126753,2015-08-16,Standard Class,SP-20860,OFF-BI-10003981,Office Supplies,Binders,2,-1.91,70,2.72
US-2015-126753,2015-08-16,Standard Class,SP-20860,FUR-FU-10001488,Furniture,Furnishings,3,0.0,20,254.35
US-2015-126753,2015-08-16,Standard Class,SP-20860,OFF-BI-10003727,Office Supplies,Binders,3,-2.76,70,3.76
US-2015-126753,2015-08-16,Standard Class,SP-20860,OFF-PA-10000130,Office Supplies,Paper,3,3.21,20,10.27
CA-2014-166051,2014-05-31,Standard Class,JK-15625,TEC-PH-10002680,Technology,Phones,3,197.99,0,659.97
CA-2014-166051,2014-05-31,Standard Class,JK-15625,TEC-PH-10002538,Technology,Phones,3,32.98,0,113.73
CA-2015-113040,2015-08-27,Standard Class,CC-12100,OFF-BI-10001249,Office Supplies,Binders,1,1.66,20,5.1
CA-2014-103800,2014-01-03,Standard Class,DP-13000,OFF-PA-10000174,Office Supplies,Paper,2,5.55,20,16.45
CA-2014-113383,2014-09-10,First Class,SF-20065,OFF-AP-10004532,Office Supplies,Appliances,4,22.12,0,81.92
CA-2014-113383,2014-09-10,First Class,SF-20065,FUR-FU-10001986,Furniture,Furnishings,5,76.47,0,254.9
CA-2017-152499,2017-01-22,Second Class,EH-13765,OFF-FA-10002975,Office Supplies,Fasteners,5,4.91,20,15.12
CA-2017-152499,2017-01-22,Second Class,EH-13765,OFF-AR-10003481,Office Supplies,Art,3,0.89,20,7.87
CA-2016-151498,2016-04-21,First Class,DN-13690,OFF-BI-10004967,Office Supplies,Binders,5,2.81,20,8.32
CA-2016-137939,2016-07-20,Second Class,PJ-19015,TEC-PH-10003589,Technology,Phones,5,43.18,0,89.95
US-2016-117793,2016-08-23,Standard Class,MA-17560,OFF-LA-10002945,Office Supplies,Labels,4,11.59,0,25.2
US-2016-117793,2016-08-23,Standard Class,MA-17560,OFF-LA-10003537,Office Supplies,Labels,3,17.67,0,37.59
US-2016-117793,2016-08-23,Standard Class,MA-17560,OFF-ST-10002406,Office Supplies,Storage,1,4.19,0,14.97
US-2016-117793,2016-08-23,Standard Class,MA-17560,TEC-AC-10003433,Technology,Accessories,2,0.89,0,1.98
CA-2016-133872,2016-06-14,First Class,VM-21835,OFF-BI-10002082,Office Supplies,Binders,4,-26.62,70,39.94
CA-2016-133872,2016-06-14,First Class,VM-21835,TEC-AC-10000521,Technology,Accessories,2,2.31,20,18.46
US-2015-165743,2015-11-20,Second Class,MM-18055,OFF-BI-10001982,Office Supplies,Binders,3,-3.43,70,4.9
US-2015-165743,2015-11-20,Second Class,MM-18055,FUR-BO-10002268,Furniture,Bookcases,6,-247.8,70,145.76
US-2015-165743,2015-11-20,Second Class,MM-18055,OFF-BI-10001758,Office Supplies,Binders,6,-7.37,70,9.61
US-2017-105998,2017-11-03,First Class,CR-12580,TEC-AC-10004469,Technology,Accessories,5,87.89,0,199.75
US-2017-105998,2017-11-03,First Class,CR-12580,FUR-TA-10001095,Furniture,Tables,12,20.91,20,1673.18
US-2014-148194,2014-05-04,First Class,BS-11365,FUR-FU-10001852,Furniture,Furnishings,7,3.9,0,12.18
US-2014-148194,2014-05-04,First Class,BS-11365,OFF-AP-10000696,Office Supplies,Appliances,4,19.03,0,57.68
US-2015-151407,2015-11-08,Standard Class,RD-19585,TEC-PH-10003885,Technology,Phones,4,76.55,0,263.96
CA-2015-110870,2015-12-12,First Class,KD-16270,TEC-AC-10002926,Technology,Accessories,6,128.97,0,299.94
CA-2015-110870,2015-12-12,First Class,KD-16270,OFF-SU-10001225,Office Supplies,Supplies,7,0.52,0,25.76
CA-2014-143210,2014-12-01,First Class,AA-10645,TEC-PH-10004434,Technology,Phones,2,78.85,0,271.9
CA-2014-143210,2014-12-01,First Class,AA-10645,FUR-FU-10003878,Furniture,Furnishings,3,15.59,0,45.84
CA-2014-143210,2014-12-01,First Class,AA-10645,FUR-FU-10002268,Furniture,Furnishings,2,3.24,0,9.82
CA-2016-139808,2016-10-07,Standard Class,MC-18100,OFF-FA-10001883,Office Supplies,Fasteners,12,0.93,0,93.36
CA-2015-110863,2015-11-17,Standard Class,AA-10645,OFF-ST-10002756,Office Supplies,Storage,4,5.41,0,541.24
CA-2015-110863,2015-11-17,Standard Class,AA-10645,OFF-PA-10000474,Office Supplies,Paper,3,49.97,0,106.32
CA-2015-110863,2015-11-17,Standard Class,AA-10645,FUR-CH-10002073,Furniture,Chairs,5,383.93,0,1323.9
CA-2014-127859,2014-03-17,Second Class,QJ-19255,OFF-PA-10003641,Office Supplies,Paper,6,41.15,20,126.62
US-2015-136427,2015-06-20,First Class,JM-16195,TEC-PH-10002070,Technology,Phones,7,15.74,20,125.94
CA-2017-120168,2017-05-25,Same Day,TB-21625,OFF-BI-10004519,Office Supplies,Binders,5,207.48,20,663.92
CA-2017-120168,2017-05-25,Same Day,TB-21625,TEC-AC-10002167,Technology,Accessories,8,13.2,0,120.0
CA-2017-120168,2017-05-25,Same Day,TB-21625,OFF-FA-10000936,Office Supplies,Fasteners,1,1.48,0,3.29
CA-2017-120168,2017-05-25,Same Day,TB-21625,FUR-FU-10000732,Furniture,Furnishings,3,6.03,0,18.84
US-2014-131870,2014-09-09,First Class,NF-18595,FUR-FU-10002501,Furniture,Furnishings,6,12.89,20,60.67
US-2014-131870,2014-09-09,First Class,NF-18595,OFF-AR-10000634,Office Supplies,Art,9,2.7,20,30.82
CA-2017-114804,2017-10-17,Second Class,BF-11020,TEC-PH-10001700,Technology,Phones,1,4.62,20,52.79
CA-2017-167227,2017-11-02,First Class,NP-18670,OFF-AP-10001962,Office Supplies,Appliances,10,20.98,0,83.9
CA-2017-167227,2017-11-02,First Class,NP-18670,OFF-PA-10001838,Office Supplies,Paper,2,5.76,0,11.76
CA-2014-129189,2014-07-21,Standard Class,HM-14860,OFF-AP-10000124,Office Supplies,Appliances,3,-12.98,80,4.99
CA-2014-129189,2014-07-21,Standard Class,HM-14860,OFF-EN-10003567,Office Supplies,Envelopes,5,29.67,20,87.92
CA-2014-129189,2014-07-21,Standard Class,HM-14860,FUR-CH-10004997,Furniture,Chairs,5,-93.99,30,657.93
CA-2014-129189,2014-07-21,Standard Class,HM-14860,OFF-BI-10000494,Office Supplies,Binders,1,-1.83,80,1.04
CA-2015-132465,2015-09-11,Second Class,DM-13525,FUR-FU-10000277,Furniture,Furnishings,2,50.56,0,210.68
CA-2015-132465,2015-09-11,Second Class,DM-13525,OFF-ST-10003641,Office Supplies,Storage,1,1.58,0,78.8
CA-2015-132465,2015-09-11,Second Class,DM-13525,TEC-AC-10001998,Technology,Accessories,1,6.8,0,19.99
CA-2015-132465,2015-09-11,Second Class,DM-13525,OFF-ST-10001932,Office Supplies,Storage,4,108.18,0,772.68
CA-2016-166373,2016-10-21,Standard Class,JF-15565,TEC-AC-10002323,Technology,Accessories,6,-9.28,20,106.08
CA-2016-158806,2016-01-07,Standard Class,NM-18520,FUR-FU-10004270,Furniture,Furnishings,3,-10.96,60,23.08
CA-2016-158806,2016-01-07,Standard Class,NM-18520,OFF-PA-10004621,Office Supplies,Paper,5,9.07,20,25.92
CA-2015-119690,2015-06-25,First Class,MV-17485,OFF-PA-10001019,Office Supplies,Paper,3,16.18,20,47.95
CA-2015-119690,2015-06-25,First Class,MV-17485,OFF-BI-10000201,Office Supplies,Binders,2,-1.48,80,0.98
CA-2015-119690,2015-06-25,First Class,MV-17485,FUR-FU-10004587,Furniture,Furnishings,9,-20.73,60,75.38
CA-2015-119690,2015-06-25,First Class,MV-17485,OFF-LA-10001613,Office Supplies,Labels,2,1.67,20,4.61
CA-2015-153738,2015-09-20,First Class,AG-10270,OFF-BI-10001308,Office Supplies,Binders,6,16.96,0,37.68
CA-2017-169012,2017-07-10,Standard Class,BF-11275,OFF-AP-10003278,Office Supplies,Appliances,3,10.9,0,41.91
CA-2017-109393,2017-06-30,Second Class,JC-15775,FUR-BO-10003966,Furniture,Bookcases,3,5.13,15,436.0
CA-2017-121489,2017-08-21,Second Class,CM-11815,FUR-CH-10004698,Furniture,Chairs,6,38.87,20,388.7
CA-2017-121489,2017-08-21,Second Class,CM-11815,OFF-ST-10000025,Office Supplies,Storage,6,34.35,0,572.58
CA-2017-121489,2017-08-21,Second Class,CM-11815,TEC-AC-10000682,Technology,Accessories,2,11.61,0,33.18
US-2017-133081,2017-03-11,Standard Class,PV-18985,TEC-AC-10001772,Technology,Accessories,4,24.91,0,63.88
US-2017-133081,2017-03-11,Standard Class,PV-18985,FUR-FU-10001379,Furniture,Furnishings,1,11.76,0,26.72
CA-2017-165008,2017-09-15,Second Class,DO-13645,OFF-BI-10002794,Office Supplies,Binders,9,106.96,20,295.06
CA-2016-145611,2016-09-20,Standard Class,HA-14905,OFF-AP-10001005,Office Supplies,Appliances,5,129.77,0,393.25
CA-2016-113600,2016-12-15,Second Class,SH-20395,OFF-BI-10000201,Office Supplies,Binders,3,-1.48,70,2.21
CA-2017-130834,2017-11-03,Second Class,JM-16195,OFF-PA-10003673,Office Supplies,Paper,3,5.29,20,16.27
CA-2016-168543,2016-07-03,Standard Class,DK-13225,OFF-AP-10000938,Office Supplies,Appliances,7,197.92,0,706.86
CA-2014-144974,2014-09-26,Standard Class,CM-12715,OFF-BI-10003274,Office Supplies,Binders,5,-4.58,70,5.97
CA-2014-144974,2014-09-26,Standard Class,CM-12715,FUR-FU-10001095,Furniture,Furnishings,1,4.77,20,21.18
CA-2014-144974,2014-09-26,Standard Class,CM-12715,OFF-AP-10001492,Office Supplies,Appliances,6,3.1,20,41.38
CA-2014-109904,2014-07-14,Second Class,BF-10975,OFF-AR-10004999,Office Supplies,Art,3,4.49,0,17.94
CA-2017-152205,2017-09-28,Standard Class,SF-20965,OFF-BI-10004094,Office Supplies,Binders,1,-1.86,70,2.66
CA-2015-121188,2015-08-28,Standard Class,CB-12025,OFF-ST-10001490,Office Supplies,Storage,5,267.71,0,892.35
CA-2015-121188,2015-08-28,Standard Class,CB-12025,FUR-BO-10004695,Furniture,Bookcases,2,28.96,15,307.67
CA-2015-121188,2015-08-28,Standard Class,CB-12025,OFF-ST-10000736,Office Supplies,Storage,9,29.15,0,728.82
CA-2015-121188,2015-08-28,Standard Class,CB-12025,OFF-BI-10001617,Office Supplies,Binders,5,13.96,20,41.36
CA-2015-121188,2015-08-28,Standard Class,CB-12025,TEC-PH-10003589,Technology,Phones,3,15.11,20,43.18
CA-2015-121188,2015-08-28,Standard Class,CB-12025,FUR-FU-10003981,Furniture,Furnishings,2,1.75,0,4.16
CA-2015-156013,2015-09-20,Standard Class,TC-20980,OFF-PA-10001970,Office Supplies,Paper,5,28.86,0,61.4
CA-2015-156013,2015-09-20,Standard Class,TC-20980,OFF-BI-10002437,Office Supplies,Binders,2,8.86,20,24.45
CA-2016-132997,2016-11-07,First Class,LW-17215,TEC-PH-10000586,Technology,Phones,4,71.27,0,263.96
CA-2016-132997,2016-11-07,First Class,LW-17215,TEC-PH-10003811,Technology,Phones,3,100.79,0,359.97
CA-2016-132997,2016-11-07,First Class,LW-17215,OFF-PA-10004983,Office Supplies,Paper,2,6.22,0,12.96
CA-2016-132997,2016-11-07,First Class,LW-17215,OFF-ST-10003479,Office Supplies,Storage,3,5.84,0,116.82
CA-2016-132997,2016-11-07,First Class,LW-17215,OFF-BI-10004318,Office Supplies,Binders,2,89.95,20,276.78
US-2015-160563,2015-10-20,Standard Class,NS-18640,TEC-AC-10002567,Technology,Accessories,3,86.39,0,239.97
US-2015-160563,2015-10-20,Standard Class,NS-18640,FUR-FU-10001731,Furniture,Furnishings,6,6.09,0,16.02
CA-2017-151750,2017-01-01,Standard Class,JM-15250,OFF-ST-10002743,Office Supplies,Storage,5,-107.96,20,454.56
CA-2017-151750,2017-01-01,Standard Class,JM-15250,FUR-FU-10002116,Furniture,Furnishings,5,-187.38,60,141.42
CA-2017-151750,2017-01-01,Standard Class,JM-15250,FUR-CH-10003199,Furniture,Chairs,4,-26.64,30,310.74
CA-2017-151750,2017-01-01,Standard Class,JM-15250,OFF-AR-10003158,Office Supplies,Art,4,2.23,20,12.74
CA-2017-151750,2017-01-01,Standard Class,JM-15250,OFF-BI-10000301,Office Supplies,Binders,5,-9.71,80,6.47
CA-2017-151750,2017-01-01,Standard Class,JM-15250,OFF-BI-10000343,Office Supplies,Binders,14,-22.68,80,13.75
CA-2017-151750,2017-01-01,Standard Class,JM-15250,OFF-AP-10004708,Office Supplies,Appliances,2,-38.82,80,15.22
CA-2015-106187,2015-06-23,Standard Class,RF-19345,FUR-FU-10000794,Furniture,Furnishings,3,9.32,0,27.42
CA-2015-106187,2015-06-23,Standard Class,RF-19345,OFF-BI-10004519,Office Supplies,Binders,1,74.69,0,165.98
CA-2015-106187,2015-06-23,Standard Class,RF-19345,TEC-AC-10001590,Technology,Accessories,3,18.0,0,75.0
US-2016-164945,2016-11-22,Standard Class,CA-12055,OFF-BI-10001524,Office Supplies,Binders,8,47.0,20,134.27
CA-2015-150714,2015-10-26,Standard Class,KH-16690,OFF-LA-10001474,Office Supplies,Labels,6,47.63,20,146.54
CA-2015-150714,2015-10-26,Standard Class,KH-16690,OFF-PA-10001497,Office Supplies,Paper,3,47.82,20,131.9
CA-2015-150714,2015-10-26,Standard Class,KH-16690,OFF-AP-10003287,Office Supplies,Appliances,5,20.39,20,203.88
CA-2015-150714,2015-10-26,Standard Class,KH-16690,OFF-BI-10002982,Office Supplies,Binders,7,-10.49,70,14.3
CA-2015-150714,2015-10-26,Standard Class,KH-16690,OFF-ST-10001809,Office Supplies,Storage,10,-161.69,20,718.64
CA-2016-105753,2016-10-20,Standard Class,LC-16960,FUR-FU-10000246,Furniture,Furnishings,5,18.33,0,61.1
CA-2017-120894,2017-04-28,Standard Class,JL-15130,OFF-AP-10000252,Office Supplies,Appliances,3,5.27,20,28.08
CA-2016-106621,2016-09-29,Second Class,DM-12955,OFF-AR-10002375,Office Supplies,Art,4,1.18,20,10.5
CA-2015-107020,2015-07-10,Standard Class,MV-18190,OFF-BI-10003719,Office Supplies,Binders,2,12.97,20,39.92
US-2015-117492,2015-08-07,First Class,NS-18640,OFF-AP-10001492,Office Supplies,Appliances,9,20.17,0,77.58
CA-2014-101392,2014-12-07,Standard Class,AS-10630,OFF-ST-10000532,Office Supplies,Storage,7,70.03,0,269.36
CA-2015-127502,2015-12-10,Standard Class,MT-17815,OFF-LA-10001613,Office Supplies,Labels,2,2.82,0,5.76
CA-2017-143658,2017-11-08,Second Class,SR-20425,OFF-AR-10002818,Office Supplies,Art,5,32.97,0,109.9
CA-2017-133046,2017-07-27,Second Class,DK-13375,FUR-FU-10001940,Furniture,Furnishings,3,10.51,0,23.88
CA-2017-133046,2017-07-27,Second Class,DK-13375,OFF-PA-10003883,Office Supplies,Paper,4,12.05,0,26.2
CA-2017-133046,2017-07-27,Second Class,DK-13375,OFF-PA-10002787,Office Supplies,Paper,2,6.22,0,12.96
CA-2017-133046,2017-07-27,Second Class,DK-13375,TEC-AC-10000991,Technology,Accessories,5,32.89,0,234.95
CA-2017-122798,2017-12-28,Standard Class,SV-20935,OFF-ST-10003058,Office Supplies,Storage,5,34.29,0,118.25
CA-2017-122798,2017-12-28,Standard Class,SV-20935,OFF-PA-10004239,Office Supplies,Paper,1,1.93,0,4.28
CA-2016-169663,2016-03-10,First Class,RH-19510,TEC-AC-10003038,Technology,Accessories,3,5.1,0,26.85
CA-2016-169663,2016-03-10,First Class,RH-19510,TEC-MA-10000984,Technology,Machines,3,377.73,20,3357.6
CA-2015-149846,2015-05-22,Standard Class,SB-20185,OFF-LA-10004484,Office Supplies,Labels,2,3.8,0,8.26
CA-2015-149846,2015-05-22,Standard Class,SB-20185,TEC-MA-10004002,Technology,Machines,7,334.5,20,2973.32
CA-2015-149846,2015-05-22,Standard Class,SB-20185,OFF-ST-10002406,Office Supplies,Storage,7,29.34,0,104.79
CA-2015-149846,2015-05-22,Standard Class,SB-20185,TEC-PH-10003645,Technology,Phones,6,58.18,20,775.73
CA-2017-159149,2017-02-17,First Class,CR-12820,FUR-BO-10001601,Furniture,Bookcases,1,-17.03,32,89.07
CA-2017-159149,2017-02-17,First Class,CR-12820,OFF-AR-10000937,Office Supplies,Art,6,52.63,20,175.44
CA-2017-159149,2017-02-17,First Class,CR-12820,TEC-PH-10000038,Technology,Phones,4,-87.67,20,438.34
US-2017-167570,2017-12-08,Standard Class,EG-13900,FUR-CH-10003396,Furniture,Chairs,4,-58.5,30,215.54
CA-2017-160122,2017-11-18,Standard Class,RD-19930,OFF-EN-10002592,Office Supplies,Envelopes,6,20.84,20,55.58
CA-2017-160122,2017-11-18,Standard Class,RD-19930,FUR-CH-10000422,Furniture,Chairs,2,-25.48,30,127.39
CA-2016-130393,2016-12-01,Second Class,JM-15865,FUR-CH-10002647,Furniture,Chairs,5,-17.75,30,248.43
CA-2016-130393,2016-12-01,Second Class,JM-15865,OFF-AP-10004859,Office Supplies,Appliances,4,-30.87,80,11.65
CA-2016-130393,2016-12-01,Second Class,JM-15865,FUR-CH-10004477,Furniture,Chairs,2,-1.22,30,85.25
CA-2017-144820,2017-10-03,Second Class,LW-16825,OFF-AR-10004817,Office Supplies,Art,5,2.32,20,20.64
CA-2017-101014,2017-08-29,Standard Class,RW-19540,FUR-FU-10003374,Furniture,Furnishings,3,41.45,0,148.02
CA-2017-105543,2017-11-24,Same Day,BG-11695,OFF-ST-10003123,Office Supplies,Storage,1,7.99,0,33.29
US-2017-113201,2017-06-30,Standard Class,TT-21220,OFF-PA-10000675,Office Supplies,Paper,5,100.43,0,204.95
US-2017-106551,2017-07-22,Standard Class,EB-13930,FUR-CH-10004997,Furniture,Chairs,4,-75.19,30,526.34
CA-2016-116722,2016-11-11,Standard Class,LP-17080,FUR-FU-10001934,Furniture,Furnishings,2,10.91,0,41.96
CA-2016-116722,2016-11-11,Standard Class,LP-17080,FUR-CH-10004997,Furniture,Chairs,3,0.0,20,451.15
CA-2016-116722,2016-11-11,Standard Class,LP-17080,OFF-BI-10001890,Office Supplies,Binders,11,11.03,20,31.5
CA-2014-138128,2014-12-09,Standard Class,FP-14320,OFF-EN-10002500,Office Supplies,Envelopes,3,9.59,20,30.67
CA-2014-138128,2014-12-09,Standard Class,FP-14320,TEC-CO-10001766,Technology,Copiers,4,126.0,40,1079.98
US-2017-150070,2017-09-07,Standard Class,JA-15970,FUR-CH-10004860,Furniture,Chairs,2,-28.27,20,161.57
CA-2015-137064,2015-02-06,Standard Class,TS-21655,OFF-BI-10002049,Office Supplies,Binders,3,-4.99,80,2.93
CA-2015-137064,2015-02-06,Standard Class,TS-21655,TEC-AC-10003499,Technology,Accessories,2,4.4,20,18.53
CA-2015-137064,2015-02-06,Standard Class,TS-21655,OFF-ST-10003470,Office Supplies,Storage,3,-125.77,20,670.75
CA-2017-157350,2017-08-26,Standard Class,DP-13000,FUR-FU-10000222,Furniture,Furnishings,5,-43.85,60,64.96
CA-2014-127866,2014-07-20,First Class,JD-15895,TEC-AC-10000023,Technology,Accessories,2,15.1,0,41.94
CA-2014-127866,2014-07-20,First Class,JD-15895,OFF-PA-10003971,Office Supplies,Paper,2,5.86,0,11.96
CA-2014-127866,2014-07-20,First Class,JD-15895,OFF-AR-10003481,Office Supplies,Art,4,3.8,0,13.12
CA-2014-127866,2014-07-20,First Class,JD-15895,OFF-ST-10001490,Office Supplies,Storage,3,160.62,0,535.41
CA-2015-131352,2015-10-08,Standard Class,GH-14485,FUR-FU-10003708,Furniture,Furnishings,3,-70.96,60,72.78
CA-2015-121776,2015-02-16,Standard Class,RD-19585,OFF-PA-10001970,Office Supplies,Paper,3,17.31,0,36.84
CA-2015-121776,2015-02-16,Standard Class,RD-19585,OFF-LA-10002762,Office Supplies,Labels,7,41.22,0,87.71
CA-2016-118073,2016-08-12,Standard Class,CS-12490,FUR-TA-10002533,Furniture,Tables,7,-255.59,45,562.29
CA-2014-103219,2014-11-09,Standard Class,BF-11215,FUR-FU-10004091,Furniture,Furnishings,9,21.48,0,56.52
CA-2016-102561,2016-07-18,Standard Class,NK-18490,OFF-AR-10001545,Office Supplies,Art,8,1.27,20,11.26
CA-2016-102561,2016-07-18,Standard Class,NK-18490,OFF-ST-10001476,Office Supplies,Storage,10,24.86,20,284.08
CA-2016-102561,2016-07-18,Standard Class,NK-18490,OFF-PA-10004971,Office Supplies,Paper,4,6.7,20,18.5
CA-2016-100993,2016-02-05,Standard Class,AZ-10750,OFF-LA-10003223,Office Supplies,Labels,3,7.22,0,14.73
CA-2016-100993,2016-02-05,Standard Class,AZ-10750,OFF-ST-10004340,Office Supplies,Storage,3,50.37,0,186.54
CA-2016-100993,2016-02-05,Standard Class,AZ-10750,FUR-TA-10001095,Furniture,Tables,4,6.97,20,557.73
CA-2016-100993,2016-02-05,Standard Class,AZ-10750,TEC-PH-10001448,Technology,Phones,4,-31.99,20,159.97
US-2014-112949,2014-06-20,Standard Class,Co-12640,OFF-AP-10001005,Office Supplies,Appliances,6,155.73,0,471.9
US-2014-112949,2014-06-20,Standard Class,Co-12640,OFF-AR-10003469,Office Supplies,Art,2,1.69,0,3.52
US-2017-146822,2017-06-09,Standard Class,AG-10675,OFF-PA-10000249,Office Supplies,Paper,4,23.09,0,49.12
US-2016-131058,2016-12-27,Standard Class,EM-14140,OFF-LA-10001613,Office Supplies,Labels,7,9.88,0,20.16
CA-2014-167997,2014-01-26,First Class,CA-11965,OFF-BI-10001758,Office Supplies,Binders,2,5.02,0,10.68
CA-2014-167997,2014-01-26,First Class,CA-11965,FUR-BO-10004409,Furniture,Bookcases,2,39.75,0,141.96
CA-2017-140151,2017-03-23,First Class,RB-19360,OFF-ST-10001558,Office Supplies,Storage,2,4.87,0,32.48
CA-2017-140151,2017-03-23,First Class,RB-19360,OFF-PA-10002986,Office Supplies,Paper,3,9.62,0,20.04
